key,parameter_code,process_code,flow_code,source_region_code,target_country_code,value,unit,source
"DST-S-DP,,,MAR-DAK,DEU",DST-S-DP,,,MAR-DAK,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DAK,ESP",DST-S-DP,,,MAR-DAK,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DAK,FRA",DST-S-DP,,,MAR-DAK,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DAK,NLD",DST-S-DP,,,MAR-DAK,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DRA,DEU",DST-S-DP,,,MAR-DRA,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DRA,ESP",DST-S-DP,,,MAR-DRA,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DRA,FRA",DST-S-DP,,,MAR-DRA,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DRA,NLD",DST-S-DP,,,MAR-DRA,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-FES,DEU",DST-S-DP,,,MAR-FES,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-FES,ESP",DST-S-DP,,,MAR-FES,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-FES,FRA",DST-S-DP,,,MAR-FES,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-FES,NLD",DST-S-DP,,,MAR-FES,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-GUE,DEU",DST-S-DP,,,MAR-GUE,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-GUE,ESP",DST-S-DP,,,MAR-GUE,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-GUE,FRA",DST-S-DP,,,MAR-GUE,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-GUE,NLD",DST-S-DP,,,MAR-GUE,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LAA,DEU",DST-S-DP,,,MAR-LAA,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LAA,ESP",DST-S-DP,,,MAR-LAA,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LAA,FRA",DST-S-DP,,,MAR-LAA,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LAA,NLD",DST-S-DP,,,MAR-LAA,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LOR,DEU",DST-S-DP,,,MAR-LOR,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LOR,ESP",DST-S-DP,,,MAR-LOR,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LOR,FRA",DST-S-DP,,,MAR-LOR,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LOR,NLD",DST-S-DP,,,MAR-LOR,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-MAR,DEU",DST-S-DP,,,MAR-MAR,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-MAR,ESP",DST-S-DP,,,MAR-MAR,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-MAR,FRA",DST-S-DP,,,MAR-MAR,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-MAR,NLD",DST-S-DP,,,MAR-MAR,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-RAB,DEU",DST-S-DP,,,MAR-RAB,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-RAB,ESP",DST-S-DP,,,MAR-RAB,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-RAB,FRA",DST-S-DP,,,MAR-RAB,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-RAB,NLD",DST-S-DP,,,MAR-RAB,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-SOU,DEU",DST-S-DP,,,MAR-SOU,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-SOU,ESP",DST-S-DP,,,MAR-SOU,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-SOU,FRA",DST-S-DP,,,MAR-SOU,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-SOU,NLD",DST-S-DP,,,MAR-SOU,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-TAN,DEU",DST-S-DP,,,MAR-TAN,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-TAN,ESP",DST-S-DP,,,MAR-TAN,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-TAN,FRA",DST-S-DP,,,MAR-TAN,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-TAN,NLD",DST-S-DP,,,MAR-TAN,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MEX,USA",DST-S-DP,,,MEX,USA,500.0,km,Research Susanne Krieger
"DST-S-DP,,,MRT,DEU",DST-S-DP,,,MRT,DEU,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,MRT,ESP",DST-S-DP,,,MRT,ESP,3000.0,km,Research Susanne Krieger
"DST-S-DP,,,MRT,FRA",DST-S-DP,,,MRT,FRA,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,MRT,NLD",DST-S-DP,,,MRT,NLD,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,MYS,CHN",DST-S-DP,,,MYS,CHN,3500.0,km,Research Shawn Spann
"DST-S-DP,,,MYS,IND",DST-S-DP,,,MYS,IND,4000.0,km,Research Shawn Spann
"DST-S-DP,,,MYS,THA",DST-S-DP,,,MYS,THA,1500.0,km,Research Shawn Spann
"DST-S-DP,,,NOR,DEU",DST-S-DP,,,NOR,DEU,500.0,km,Research Susanne Krieger
"DST-S-DP,,,NOR,ESP",DST-S-DP,,,NOR,ESP,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,NOR,FRA",DST-S-DP,,,NOR,FRA,1000.0,km,Research Susanne Krieger
"DST-S-DP,,,NOR,NLD",DST-S-DP,,,NOR,NLD,1000.0,km,Research Susanne Krieger
"DST-S-DP,,,OMN,CHN",DST-S-DP,,,OMN,CHN,4000.0,km,Research Shawn Spann
"DST-S-DP,,,OMN,DEU",DST-S-DP,,,OMN,DEU,6000.0,km,Research Shawn Spann
"DST-S-DP,,,OMN,IND",DST-S-DP,,,OMN,IND,3000.0,km,Research Shawn Spann
"DST-S-DP,,,PAK,CHN",DST-S-DP,,,PAK,CHN,4500.0,km,Research Afaf Ali
"DST-S-DP,,,PAK,IND",DST-S-DP,,,PAK,IND,500.0,km,Research Afaf Ali
"DST-S-DP,,,PER,USA",DST-S-DP,,,PER,USA,5500.0,km,Research Susanne Krieger
"DST-S-DP,,,PRT,DEU",DST-S-DP,,,PRT,DEU,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,PRT,ESP",DST-S-DP,,,PRT,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,PRT,FRA",DST-S-DP,,,PRT,FRA,1000.0,km,Research Susanne Krieger
"DST-S-DP,,,PRT,NLD",DST-S-DP,,,PRT,NLD,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,QAT,CHN",DST-S-DP,,,QAT,CHN,3500.0,km,Research Shawn Spann
"DST-S-DP,,,QAT,DEU",DST-S-DP,,,QAT,DEU,5000.0,km,Research Shawn Spann
"DST-S-DP,,,QAT,ESP",DST-S-DP,,,QAT,ESP,6000.0,km,Research Shawn Spann
"DST-S-DP,,,QAT,IND",DST-S-DP,,,QAT,IND,3000.0,km,Research Shawn Spann
"DST-S-DP,,,QAT,NLD",DST-S-DP,,,QAT,NLD,5500.0,km,Research Shawn Spann
"DST-S-DP,,,RUS,CHN",DST-S-DP,,,RUS,CHN,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,RUS,DEU",DST-S-DP,,,RUS,DEU,1000.0,km,Research Susanne Krieger
"DST-S-DP,,,RUS,ESP",DST-S-DP,,,RUS,ESP,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,RUS,FRA",DST-S-DP,,,RUS,FRA,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,RUS,IND",DST-S-DP,,,RUS,IND,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,RUS,JPN",DST-S-DP,,,RUS,JPN,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,RUS,KOR",DST-S-DP,,,RUS,KOR,3000.0,km,Research Susanne Krieger
"DST-S-DP,,,RUS,NLD",DST-S-DP,,,RUS,NLD,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,SAU,DEU",DST-S-DP,,,SAU,DEU,4500.0,km,Research Susanne Krieger
"DST-S-DP,,,SAU,ESP",DST-S-DP,,,SAU,ESP,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,SAU,FRA",DST-S-DP,,,SAU,FRA,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,SAU,IND",DST-S-DP,,,SAU,IND,3500.0,km,Research Susanne Krieger
"DST-S-DP,,,SAU,NLD",DST-S-DP,,,SAU,NLD,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,SWE,DEU",DST-S-DP,,,SWE,DEU,1000.0,km,Research Susanne Krieger
"DST-S-DP,,,SWE,ESP",DST-S-DP,,,SWE,ESP,3000.0,km,Research Susanne Krieger
"DST-S-DP,,,SWE,FRA",DST-S-DP,,,SWE,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,SWE,NLD",DST-S-DP,,,SWE,NLD,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,THA,CHN",DST-S-DP,,,THA,CHN,1500.0,km,Research Susanne Krieger
"DST-S-DP,,,THA,IND",DST-S-DP,,,THA,IND,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,THA,JPN",DST-S-DP,,,THA,JPN,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,THA,KOR",DST-S-DP,,,THA,KOR,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,TUN,DEU",DST-S-DP,,,TUN,DEU,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,TUN,ESP",DST-S-DP,,,TUN,ESP,1500.0,km,Research Susanne Krieger
"DST-S-DP,,,TUN,FRA",DST-S-DP,,,TUN,FRA,1000.0,km,Research Susanne Krieger
"DST-S-DP,,,TUN,NLD",DST-S-DP,,,TUN,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,UKR,DEU",DST-S-DP,,,UKR,DEU,1500.0,km,Research Susanne Krieger
"DST-S-DP,,,UKR,ESP",DST-S-DP,,,UKR,ESP,3000.0,km,Research Susanne Krieger
"DST-S-DP,,,UKR,FRA",DST-S-DP,,,UKR,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,UKR,NLD",DST-S-DP,,,UKR,NLD,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,VNM,CHN",DST-S-DP,,,VNM,CHN,1000.0,km,Research Susanne Krieger
"DST-S-DP,,,VNM,IND",DST-S-DP,,,VNM,IND,3500.0,km,Research Susanne Krieger
"DST-S-DP,,,VNM,JPN",DST-S-DP,,,VNM,JPN,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,VNM,KOR",DST-S-DP,,,VNM,KOR,5000.0,km,Research Susanne Krieger
"EF_E,,CH3OH-L,,",EF_E,,CH3OH-L,,,248.48751708127705,gCO2e/kWh CH3OH (l),
"EF_E,,CH4-G,,",EF_E,,CH4-G,,,201.0,gCO2e/kWh CH4 (g),
"EF_E,,CH4-L,,",EF_E,,CH4-L,,,201.0,gCO2e/kWh CH4 (l),
"EF_E,,CO2-C,,",EF_E,,CO2-C,,,1000.0,gCO2e/kg CO2 (c),
"EF_E,,CO2-DAC,,",EF_E,,CO2-DAC,,,0.0,gCO2e/kg CO2 (g),
"EF_E,,CO2-G,,",EF_E,,CO2-G,,,1000.0,gCO2e/kg CO2 (g),
"EF_E,,CO2-INDF,,",EF_E,,CO2-INDF,,,1000.0,gCO2e/kg CO2 (g),
"EF_E,,CO2-INDS,,",EF_E,,CO2-INDS,,,0.0,gCO2e/kg CO2 (g),
"EF_E,,DIESEL-L,,",EF_E,,DIESEL-L,,,266.76,gCO2e/kWh diesel LHV,
"EF_E,,EL,BRA,",EF_E,,EL,BRA,,47.0,gCO2e/kWh (el.),
"EF_E,,EL,CHN,",EF_E,,EL,CHN,,157.0,gCO2e/kWh (el.),
"EF_E,,EL,DEU,",EF_E,,EL,DEU,,100.0,gCO2e/kWh (el.),
"EF_E,,EL,ESP,",EF_E,,EL,ESP,,14.0,gCO2e/kWh (el.),
"EF_E,,EL,IND,",EF_E,,EL,IND,,268.0,gCO2e/kWh (el.),
"EF_E,,EL,JPN,",EF_E,,EL,JPN,,167.0,gCO2e/kWh (el.),
"EF_E,,EL,KOR,",EF_E,,EL,KOR,,145.0,gCO2e/kWh (el.),
"EF_E,,EL,NLD,",EF_E,,EL,NLD,,22.0,gCO2e/kWh (el.),
"EF_E,,EL,THA,",EF_E,,EL,THA,,372.0,gCO2e/kWh (el.),
"EF_E,,HEAT,BRA,",EF_E,,HEAT,BRA,,201.0,gCO2e/kWh (heat),
"EF_E,,HEAT,CHN,",EF_E,,HEAT,CHN,,201.0,gCO2e/kWh (heat),
"EF_E,,HEAT,DEU,",EF_E,,HEAT,DEU,,201.0,gCO2e/kWh (heat),
"EF_E,,HEAT,ESP,",EF_E,,HEAT,ESP,,201.0,gCO2e/kWh (heat),
"EF_E,,HEAT,IND,",EF_E,,HEAT,IND,,201.0,gCO2e/kWh (heat),
"EF_E,,HEAT,JPN,",EF_E,,HEAT,JPN,,201.0,gCO2e/kWh (heat),
"EF_E,,HEAT,KOR,",EF_E,,HEAT,KOR,,201.0,gCO2e/kWh (heat),
"EF_E,,HEAT,NLD,",EF_E,,HEAT,NLD,,201.0,gCO2e/kWh (heat),
"EF_E,,HEAT,THA,",EF_E,,HEAT,THA,,201.0,gCO2e/kWh (heat),
"EF_E,,NG-G,,",EF_E,,NG-G,,,201.0,gCO2e/kWh natural gas LHV,
"EF_E,,NG-L,,",EF_E,,NG-L,,,201.0,gCO2e/kWh natural gas LHV,
"EF_M,,BFUEL-L,,",EF_M,,BFUEL-L,,,292.68,gCO2e/kwh bunker fuel (l),
"EF_M,,CH3OH-L,,",EF_M,,CH3OH-L,,,248.48751708127705,gCO2e/kWh CH3OH (l),
"EF_M,,CH4-G,,",EF_M,,CH4-G,,,201.0,gCO2e/kWh CH4 (g),
"EF_M,,CH4-L,,",EF_M,,CH4-L,,,201.0,gCO2e/kWh CH4 (l),
"EF_M,,CO2-C,,",EF_M,,CO2-C,,,1000.0,gCO2e/kg CO2 (c),
"EF_M,,CO2-DAC,,",EF_M,,CO2-DAC,,,1000.0,gCO2e/kg CO2 (g),
"EF_M,,CO2-G,,",EF_M,,CO2-G,,,1000.0,gCO2e/kg CO2 (g),
"EF_M,,CO2-INDF,,",EF_M,,CO2-INDF,,,1000.0,gCO2e/kg CO2 (g),
"EF_M,,CO2-INDS,,",EF_M,,CO2-INDS,,,1000.0,gCO2e/kg CO2 (g),
"EF_M,,DIESEL-L,,",EF_M,,DIESEL-L,,,266.76,gCO2e/kWh diesel LHV,
"EF_M,,EL,BRA,",EF_M,,EL,BRA,,47.0,gCO2e/kWh (el.),
"EF_M,,EL,CHN,",EF_M,,EL,CHN,,157.0,gCO2e/kWh (el.),
"EF_M,,EL,DEU,",EF_M,,EL,DEU,,100.0,gCO2e/kWh (el.),
"EF_M,,EL,ESP,",EF_M,,EL,ESP,,14.0,gCO2e/kWh (el.),
"EF_M,,EL,IND,",EF_M,,EL,IND,,268.0,gCO2e/kWh (el.),
"EF_M,,EL,JPN,",EF_M,,EL,JPN,,167.0,gCO2e/kWh (el.),
"EF_M,,EL,KOR,",EF_M,,EL,KOR,,145.0,gCO2e/kWh (el.),
"EF_M,,EL,NLD,",EF_M,,EL,NLD,,22.0,gCO2e/kWh (el.),
"EF_M,,EL,THA,",EF_M,,EL,THA,,372.0,gCO2e/kWh (el.),
"EF_M,,HEAT,BRA,",EF_M,,HEAT,BRA,,201.0,gCO2e/kWh (heat),
"EF_M,,HEAT,CHN,",EF_M,,HEAT,CHN,,201.0,gCO2e/kWh (heat),
"EF_M,,HEAT,DEU,",EF_M,,HEAT,DEU,,201.0,gCO2e/kWh (heat),
"EF_M,,HEAT,ESP,",EF_M,,HEAT,ESP,,201.0,gCO2e/kWh (heat),
"EF_M,,HEAT,IND,",EF_M,,HEAT,IND,,201.0,gCO2e/kWh (heat),
"EF_M,,HEAT,JPN,",EF_M,,HEAT,JPN,,201.0,gCO2e/kWh (heat),
"EF_M,,HEAT,KOR,",EF_M,,HEAT,KOR,,201.0,gCO2e/kWh (heat),
"EF_M,,HEAT,NLD,",EF_M,,HEAT,NLD,,201.0,gCO2e/kWh (heat),
"EF_M,,HEAT,THA,",EF_M,,HEAT,THA,,201.0,gCO2e/kWh (heat),
"EF_M,,NG-G,,",EF_M,,NG-G,,,201.0,gCO2e/kWh natural gas LHV,
"EF_M,,NG-L,,",EF_M,,NG-L,,,201.0,gCO2e/kWh natural gas LHV,
"EFF,AEL-EL,,,",EFF,AEL-EL,,,,0.715,various (output per main input),
"EFF,ATR,,,",EFF,ATR,,,,0.79992,various (output per main input),Oni et al. 2022
"EFF,ATR_91%#B,,,",EFF,ATR_91%#B,,,,0.7785564120532585,kwh H2 LHV (gasous)/kWh natural gas LHV,
"EFF,CCGT-CC#B,,,",EFF,CCGT-CC#B,,,,0.5049112903225806,kwh (el.)/kWh natural gas LHV,
"EFF,CH3OHSYC#B,,,",EFF,CH3OHSYC#B,,,,0.6093845216331505,kwh CH3OH/kWh natural gas LHV,Concawe 2024 (Irena 2021)
"EFF,CH3OHSYN#B,,,",EFF,CH3OHSYN#B,,,,0.8605354058721933,kwh CH3OH/kWh H2,Concawe 2024
"EFF,CH3OHSYN,,,",EFF,CH3OHSYN,,,,0.8605354058721933,kWh CH3OH (l)/kWh H2 (g),Concawe 2024
"EFF,CH4-LIQ#B,,AUS,",EFF,CH4-LIQ#B,,AUS,,0.9167459785522788,kWh natural gas LHV/kWh natural gas LHV,IFEU (2023) based on Ecoinvent 3.9.1 (generic value)
"EFF,CH4-LIQ#B,,BRA,",EFF,CH4-LIQ#B,,BRA,,0.9203943970767356,kWh natural gas LHV/kWh natural gas LHV,IFEU (2023) based on Ecoinvent 3.9.1 (generic value)
"EFF,CH4-LIQ#B,,CHN,",EFF,CH4-LIQ#B,,CHN,,0.9186063659262651,kWh natural gas LHV/kWh natural gas LHV,IFEU (2023) based on Ecoinvent 3.9.1 (generic value)
"EFF,CH4-LIQ#B,,DZA,",EFF,CH4-LIQ#B,,DZA,,0.8575177304964539,kWh natural gas LHV/kWh natural gas LHV,Sphera (2021)
"EFF,CH4-LIQ#B,,IDN,",EFF,CH4-LIQ#B,,IDN,,0.9041795385128718,kWh natural gas LHV/kWh natural gas LHV,Sphera (2021)
"EFF,CH4-LIQ#B,,IND,",EFF,CH4-LIQ#B,,IND,,0.9178952034553307,kWh natural gas LHV/kWh natural gas LHV,IFEU (2023) based on Ecoinvent 3.9.1 (generic value)
"EFF,CH4-LIQ#B,,MYS,",EFF,CH4-LIQ#B,,MYS,,0.9034368496043559,kWh natural gas LHV/kWh natural gas LHV,Sphera (2021)
"EFF,CH4-LIQ#B,,NOR,",EFF,CH4-LIQ#B,,NOR,,0.9194237526352775,kWh natural gas LHV/kWh natural gas LHV,IFEU (2023) based on Ecoinvent 3.9.1 (generic value)
"EFF,CH4-LIQ#B,,OMN,",EFF,CH4-LIQ#B,,OMN,,0.9178952034553307,kWh natural gas LHV/kWh natural gas LHV,IFEU (2023) based on Ecoinvent 3.9.1 (generic value)
"EFF,CH4-LIQ#B,,QAT,",EFF,CH4-LIQ#B,,QAT,,0.9002060787474097,kWh natural gas LHV/kWh natural gas LHV,Sphera (2021)
"EFF,CH4-LIQ#B,,SAU,",EFF,CH4-LIQ#B,,SAU,,0.9178952034553307,kWh natural gas LHV/kWh natural gas LHV,IFEU (2023) based on Ecoinvent 3.9.1 (generic value)
"EFF,CH4-LIQ#B,,THA,",EFF,CH4-LIQ#B,,THA,,0.9184818181818182,kWh natural gas LHV/kWh natural gas LHV,IFEU (2023) based on Ecoinvent 3.9.1 (generic value)
"EFF,CH4-LIQ#B,,USA,",EFF,CH4-LIQ#B,,USA,,0.9042590829366073,kWh natural gas LHV/kWh natural gas LHV,Sphera (2021)
"EFF,CH4-RGAS,,,",EFF,CH4-RGAS,,,,0.98,various (output per main input),Pospíšil et al. 2019
"EFF,CH4SYN,,,",EFF,CH4SYN,,,,0.83,various (output per main input),Öko-Institut 2020
"EFF,CO2-INDF#B,,,",EFF,CO2-INDF#B,,,,1.0,kgCO2/kgCO2,
"EFF,CO2-INDS#B,,,",EFF,CO2-INDS#B,,,,1.0,kgCO2/kgCO2,
"EFF,CO2-T+S#B,,,",EFF,CO2-T+S#B,,,,0.95,kg CO2/kg CO2,
"EFF,DAC#B,,,",EFF,DAC#B,,,,1.0,kgCO2/kgCO2,
"EFF,DESAL,,,",EFF,DESAL,,,,1.0,various (output per main input),
"EFF,DRI#B,,,",EFF,DRI#B,,,,0.4348260913047826,kg DRI (s)/kWh H2 (g),Agora 2025 Green iron trade
"EFF,DRI,,,",EFF,DRI,,,,0.43356936849754335,kg DRI (s)/kwhh2,"Agora Industry, Wuppertal Institute and Lund University (2024)"
"EFF,DRI-rotary#B,,,",EFF,DRI-rotary#B,,,,0.5455090963641819,kg DRI (s)/kWh H2 (g),
"EFF,EAF#B,,,",EFF,EAF#B,,,,1.0101010101010102,kg crude steel (solid)/kg DRI (s),
"EFF,EFUELSYN#B,,,",EFF,EFUELSYN#B,,,,0.7437457741717401,kwh diesel (liquid)/kWh H2,Concawe 2024
"EFF,EFUELSYN,,,",EFF,EFUELSYN,,,,0.7437457741717401,kwh CHx (l)/kWh H2 (g),Concawe 2024
"EFF,EFUELSYNC#B,,,",EFF,EFUELSYNC#B,,,,0.5589714924538849,kwh diesel (liquid)/kWh natural gas LHV,Concawe 2024 (Irena 2021)
"EFF,EL-STR,,,",EFF,EL-STR,,,,0.9,various (output per main input),
"EFF,H2-LIQ,,,",EFF,H2-LIQ,,,,1.0,various (output per main input),
"EFF,H2-RGAS#B,,,",EFF,H2-RGAS#B,,,,0.9965465465465465,various (output per main input),DNV GL 2020
"EFF,H2-RGAS,,,",EFF,H2-RGAS,,,,0.9978978978978978,various (output per main input),DNV GL 2020
"EFF,H2-STR,,,",EFF,H2-STR,,,,0.99,various (output per main input),
"EFF,HEATPUMP#B,,,",EFF,HEATPUMP#B,,,,3.03,kWh (heat)/kWh (el.),PtX-Atlas
"EFF,LOHC-REC,,,",EFF,LOHC-REC,,,,0.9,various (output per main input),DNV GL 2020
"EFF,NG-DRI-C#B,,,",EFF,NG-DRI-C#B,,,,0.3360036003294872,kg DRI (s)/kWh natural gas LHV,Agora 2024 Steel
"EFF,NG-PROD#B,,AUS,",EFF,NG-PROD#B,,AUS,,0.9445151083556746,kWh natural gas LHV/kWh natural gas LHV,"IFEU 2023 (Ecoinvent 3.9.1, data from IDN)"
"EFF,NG-PROD#B,,BRA,",EFF,NG-PROD#B,,BRA,,0.9469466077953714,kWh natural gas LHV/kWh natural gas LHV,"IFEU 2023 (Ecoinvent 3.9.1, data from IDN)"
"EFF,NG-PROD#B,,CHN,",EFF,NG-PROD#B,,CHN,,0.9457549690863293,kWh natural gas LHV/kWh natural gas LHV,"IFEU 2023 (Ecoinvent 3.9.1, data from IDN)"
"EFF,NG-PROD#B,,DZA,",EFF,NG-PROD#B,,DZA,,0.9161864460204886,kWh natural gas LHV/kWh natural gas LHV,IFEU 2023 (Ecoinvent 3.9.1)
"EFF,NG-PROD#B,,IDN,",EFF,NG-PROD#B,,IDN,,0.9461614056364056,kWh natural gas LHV/kWh natural gas LHV,IFEU 2023 (Ecoinvent 3.9.1)
"EFF,NG-PROD#B,,IND,",EFF,NG-PROD#B,,IND,,0.945281012730166,kWh natural gas LHV/kWh natural gas LHV,"IFEU 2023 (Ecoinvent 3.9.1, data from IDN)"
"EFF,NG-PROD#B,,MYS,",EFF,NG-PROD#B,,MYS,,0.9429259026028547,kWh natural gas LHV/kWh natural gas LHV,IFEU 2023 (Ecoinvent 3.9.1)
"EFF,NG-PROD#B,,NOR,",EFF,NG-PROD#B,,NOR,,0.9462997189037246,kWh natural gas LHV/kWh natural gas LHV,"IFEU 2023 (Ecoinvent 3.9.1, data from IDN)"
"EFF,NG-PROD#B,,OMN,",EFF,NG-PROD#B,,OMN,,0.945281012730166,kWh natural gas LHV/kWh natural gas LHV,"IFEU 2023 (Ecoinvent 3.9.1, data from IDN)"
"EFF,NG-PROD#B,,QAT,",EFF,NG-PROD#B,,QAT,,0.9864245855399494,kWh natural gas LHV/kWh natural gas LHV,IFEU 2023 (Ecoinvent 3.9.1)
"EFF,NG-PROD#B,,SAU,",EFF,NG-PROD#B,,SAU,,0.945281012730166,kWh natural gas LHV/kWh natural gas LHV,"IFEU 2023 (Ecoinvent 3.9.1, data from IDN)"
"EFF,NG-PROD#B,,THA,",EFF,NG-PROD#B,,THA,,0.9456719638694638,kWh natural gas LHV/kWh natural gas LHV,"IFEU 2023 (Ecoinvent 3.9.1, data from IDN)"
"EFF,NG-PROD#B,,USA,",EFF,NG-PROD#B,,USA,,0.9360390322670453,kWh natural gas LHV/kWh natural gas LHV,IFEU 2023 (Ecoinvent 3.9.1)
"EFF,NH3-REC#B,,,",EFF,NH3-REC#B,,,,0.7466101694915254,various (output per main input),green BOA based on: NGN; Equinor 2018
"EFF,NH3-REC,,,",EFF,NH3-REC,,,,0.7415254237288136,various (output per main input),NGN; Equinor 2018
"EFF,NH3SYN#B,,,",EFF,NH3SYN#B,,,,0.8754681647940075,kwh NH3 LHV (gasous)/kWh H2 (g),Concawe 2024
"EFF,NH3SYN,,,",EFF,NH3SYN,,,,0.8771929824561404,kwh NH3 (l)/kWh H2 (g),Concawe 2024
"EFF,PEM-EL,,,",EFF,PEM-EL,,,,0.705,various (output per main input),
"EFF,REGASATR,,,",EFF,REGASATR,,,,0.77992,various (output per main input),combined values
"EFF,SMR_52%#B,,,",EFF,SMR_52%#B,,,,0.7610428446757533,kwh H2 LHV (gasous)/kWh natural gas LHV,
"EFF,SMR_52%_BF#B,,,",EFF,SMR_52%_BF#B,,,,0.7610428446757533,kwh H2 LHV (gasous)/kWh natural gas LHV,
"EFF,SOEC-EL,,,",EFF,SOEC-EL,,,,0.7733333333333332,various (output per main input),
"FLH,AEL-EL,,,",FLH,AEL-EL,,,,3861.914191419142,h,average of PTX Atlas
"FLH,ATR_91%#B,,,",FLH,ATR_91%#B,,,,8322.0,h,based on IEA GHG 2017
"FLH,CH3OHSYC#B,,,",FLH,CH3OHSYC#B,,,,7884.0,h,
"FLH,CH3OHSYN#B,,,",FLH,CH3OHSYN#B,,,,7884.0,h,
"FLH,DAC#B,,,",FLH,DAC#B,,,,7884.0,h,
"FLH,DRI#B,,,",FLH,DRI#B,,,,7884.0,h,Agora 2025 Green iron trade
"FLH,DRI,,,",FLH,DRI,,,,7884.0,0,
"FLH,DRI-rotary#B,,,",FLH,DRI-rotary#B,,,,7884.0,h,Agora 2025 Green iron trade
"FLH,EAF#B,,,",FLH,EAF#B,,,,7884.0,h,Agora 2025 Green iron trade
"FLH,EFUELSYN#B,,,",FLH,EFUELSYN#B,,,,7884.0,h,
"FLH,EFUELSYNC#B,,,",FLH,EFUELSYNC#B,,,,7884.0,h,
